,Prompts,turbidity
245,Would the mixture involving the ditopic NC1=NON=C1N and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 58.7 and of the tritopic specie is 469.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 0 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 100.03851076 and of the tritopic specie is 407.99485776. The molecular weight of the ditopic specie is 100.08 and of the tritopic specie is 408.5. The number of aromatic groups in the ditopic specie is 1 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  5 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 7 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.5 and of the tritopic specie is 5.2. The TPSA (topological polar surface area) of the ditopic specie is 91.0 and of the tritopic specie is 136.0. ,0
246,Would the mixture involving the ditopic N[C@H]1CCC[C@H](C1)N and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 64.9 and of the tritopic specie is 469.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 2 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 0 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 114.115698455 and of the tritopic specie is 407.99485776. The molecular weight of the ditopic specie is 114.19 and of the tritopic specie is 408.5. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 8 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.3 and of the tritopic specie is 5.2. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 136.0. ,0
247,Would the mixture involving the ditopic N[C@@H]1[C@H](CCCC1)N and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 62.9 and of the tritopic specie is 469.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 2 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 0 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 114.115698455 and of the tritopic specie is 407.99485776. The molecular weight of the ditopic specie is 114.19 and of the tritopic specie is 408.5. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 8 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.3 and of the tritopic specie is 5.2. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 136.0. ,1
248,Would the mixture involving the ditopic NCCCCCCNCCCCCCN and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 95.0 and of the tritopic specie is 469.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 12 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 215.236147938 and of the tritopic specie is 407.99485776. The molecular weight of the ditopic specie is 215.38 and of the tritopic specie is 408.5. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  3 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 3 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 15 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is 0.8 and of the tritopic specie is 5.2. The TPSA (topological polar surface area) of the ditopic specie is 64.1 and of the tritopic specie is 136.0. ,1
249,Would the mixture involving the ditopic NCCCCCCN and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 31.5 and of the tritopic specie is 469.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 5 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 116.131348519 and of the tritopic specie is 407.99485776. The molecular weight of the ditopic specie is 116.2 and of the tritopic specie is 408.5. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 8 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.2 and of the tritopic specie is 5.2. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 136.0. ,1
250,Would the mixture involving the ditopic NCc1ccc(CN)cc1 and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 73.3 and of the tritopic specie is 469.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 136.100048391 and of the tritopic specie is 407.99485776. The molecular weight of the ditopic specie is 136.19 and of the tritopic specie is 408.5. The number of aromatic groups in the ditopic specie is 1 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 10 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.4 and of the tritopic specie is 5.2. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 136.0. ,1
251,Would the mixture involving the ditopic NCC1CCC(CN)CC1 and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 73.3 and of the tritopic specie is 469.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 142.146998583 and of the tritopic specie is 407.99485776. The molecular weight of the ditopic specie is 142.24 and of the tritopic specie is 408.5. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 10 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is 0.1 and of the tritopic specie is 5.2. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 136.0. ,1
252,Would the mixture involving the ditopic CN(CCCN)CCCN and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 57.9 and of the tritopic specie is 469.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 6 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 145.157897619 and of the tritopic specie is 407.99485776. The molecular weight of the ditopic specie is 145.25 and of the tritopic specie is 408.5. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  3 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 10 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.9 and of the tritopic specie is 5.2. The TPSA (topological polar surface area) of the ditopic specie is 55.3 and of the tritopic specie is 136.0. ,1
253,Would the mixture involving the ditopic NCCOCCN and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 28.9 and of the tritopic specie is 469.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 4 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 104.094963011 and of the tritopic specie is 407.99485776. The molecular weight of the ditopic specie is 104.15 and of the tritopic specie is 408.5. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  3 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 7 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -1.8 and of the tritopic specie is 5.2. The TPSA (topological polar surface area) of the ditopic specie is 61.3 and of the tritopic specie is 136.0. ,1
254,Would the mixture involving the ditopic NCC1=CC(CN)=CC=C1 and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 83.3 and of the tritopic specie is 469.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 136.100048391 and of the tritopic specie is 407.99485776. The molecular weight of the ditopic specie is 136.19 and of the tritopic specie is 408.5. The number of aromatic groups in the ditopic specie is 1 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 10 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.3 and of the tritopic specie is 5.2. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 136.0. ,1
255,Would the mixture involving the ditopic NCC(CN)O and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 28.0 and of the tritopic specie is 469.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 90.079312947 and of the tritopic specie is 407.99485776. The molecular weight of the ditopic specie is 90.12 and of the tritopic specie is 408.5. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  3 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 3 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 6 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -2.3 and of the tritopic specie is 5.2. The TPSA (topological polar surface area) of the ditopic specie is 72.3 and of the tritopic specie is 136.0. ,0
256,Would the mixture involving the ditopic NCCCC[C@H](N)C(=O)O and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 106.0 and of the tritopic specie is 469.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 1 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 5 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 146.105527694 and of the tritopic specie is 407.99485776. The molecular weight of the ditopic specie is 146.19 and of the tritopic specie is 408.5. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  4 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 3 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 10 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -3.0 and of the tritopic specie is 5.2. The TPSA (topological polar surface area) of the ditopic specie is 89.3 and of the tritopic specie is 136.0. ,1
257,Would the mixture involving the ditopic N[C@H]1CC[C@H](N)CC1 and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 54.9 and of the tritopic specie is 469.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 0 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 114.115698455 and of the tritopic specie is 407.99485776. The molecular weight of the ditopic specie is 114.19 and of the tritopic specie is 408.5. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 8 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.3 and of the tritopic specie is 5.2. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 136.0. ,1
258,Would the mixture involving the ditopic NCCN and tritopic O=Cc1ccc(-c2cc(-c3ccc(C=O)o3)cc(-c3ccc(C=O)o3)c2)o1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 6.0 and of the tritopic specie is 463.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 1 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 60.068748264 and of the tritopic specie is 360.0633881. The molecular weight of the ditopic specie is 60.1 and of the tritopic specie is 360.3. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 4 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -2.0 and of the tritopic specie is 3.5. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 90.6. ,0
259,Would the mixture involving the ditopic CC(C)(CN)CN and tritopic O=Cc1ccc(-c2cc(-c3ccc(C=O)o3)cc(-c3ccc(C=O)o3)c2)o1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 44.0 and of the tritopic specie is 463.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 102.115698455 and of the tritopic specie is 360.0633881. The molecular weight of the ditopic specie is 102.18 and of the tritopic specie is 360.3. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 7 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.5 and of the tritopic specie is 3.5. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 90.6. ,0
260,Would the mixture involving the ditopic N[C@H]1CN(Cc2ccccc2)C[C@@H]1N and tritopic O=Cc1ccc(-c2cc(-c3ccc(C=O)o3)cc(-c3ccc(C=O)o3)c2)o1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 167.0 and of the tritopic specie is 463.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 2 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 191.142247555 and of the tritopic specie is 360.0633881. The molecular weight of the ditopic specie is 191.27 and of the tritopic specie is 360.3. The number of aromatic groups in the ditopic specie is 1 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  3 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 14 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.2 and of the tritopic specie is 3.5. The TPSA (topological polar surface area) of the ditopic specie is 55.3 and of the tritopic specie is 90.6. ,0
261,Would the mixture involving the ditopic N[C@H]([C@H](C1=CC=CC=C1)N)C2=CC=CC=C2 and tritopic O=Cc1ccc(-c2cc(-c3ccc(C=O)o3)cc(-c3ccc(C=O)o3)c2)o1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 171.0 and of the tritopic specie is 463.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 2 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 3 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 212.131348519 and of the tritopic specie is 360.0633881. The molecular weight of the ditopic specie is 212.29 and of the tritopic specie is 360.3. The number of aromatic groups in the ditopic specie is 2 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 16 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is 1.4 and of the tritopic specie is 3.5. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 90.6. ,0
262,Would the mixture involving the ditopic Nc1ccc(Oc2ccc(N)cc2)cc1 and tritopic O=Cc1ccc(-c2cc(-c3ccc(C=O)o3)cc(-c3ccc(C=O)o3)c2)o1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 162.0 and of the tritopic specie is 463.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 2 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 200.094963011 and of the tritopic specie is 360.0633881. The molecular weight of the ditopic specie is 200.24 and of the tritopic specie is 360.3. The number of aromatic groups in the ditopic specie is 2 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  3 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 15 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is 1.4 and of the tritopic specie is 3.5. The TPSA (topological polar surface area) of the ditopic specie is 61.3 and of the tritopic specie is 90.6. ,0
263,Would the mixture involving the ditopic NC1=NON=C1N and tritopic O=Cc1ccc(-c2cc(-c3ccc(C=O)o3)cc(-c3ccc(C=O)o3)c2)o1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 58.7 and of the tritopic specie is 463.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 0 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 100.03851076 and of the tritopic specie is 360.0633881. The molecular weight of the ditopic specie is 100.08 and of the tritopic specie is 360.3. The number of aromatic groups in the ditopic specie is 1 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  5 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 7 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.5 and of the tritopic specie is 3.5. The TPSA (topological polar surface area) of the ditopic specie is 91.0 and of the tritopic specie is 90.6. ,0
264,Would the mixture involving the ditopic N[C@H]1CCC[C@H](C1)N and tritopic O=Cc1ccc(-c2cc(-c3ccc(C=O)o3)cc(-c3ccc(C=O)o3)c2)o1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 64.9 and of the tritopic specie is 463.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 2 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 0 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 114.115698455 and of the tritopic specie is 360.0633881. The molecular weight of the ditopic specie is 114.19 and of the tritopic specie is 360.3. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 8 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.3 and of the tritopic specie is 3.5. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 90.6. ,0
265,Would the mixture involving the ditopic N[C@@H]1[C@H](CCCC1)N and tritopic O=Cc1ccc(-c2cc(-c3ccc(C=O)o3)cc(-c3ccc(C=O)o3)c2)o1 building blocks be turbid or dissolved ? Knowing the following propreties about them: The overall charge of the ditopic specie is 0 and of the tritopic specie is 0.0. The complexity index of the ditopic specie is 62.9 and of the tritopic specie is 463.0. The covalent unit count of the ditopic specie is 1 and of the tritopic specie is 1.0. The number of stereocentric atoms of the ditopic specie is 2 and of the tritopic specie is 0.0. The number of stereocentric bonds of the ditopic specie is 0 and of the tritopic specie is 0.0. The number of rotatable bonds the ditopic specie is 0 and of the tritopic specie is 6.0. The exact mass of the ditopic specie is 114.115698455 and of the tritopic specie is 360.0633881. The molecular weight of the ditopic specie is 114.19 and of the tritopic specie is 360.3. The number of aromatic groups in the ditopic specie is 0 and of the tritopic specie is 4. The number of hydrogen bond acceptors in the ditopic specie is  2 and of the tritopic specie is 6.0. The number of hydrogen bond donnor in the ditopic specie is 2 and of the tritopic specie is 0.0. The number of heavy atoms in the ditopic specie is 8 and of the tritopic specie is 27.0. The logP (octanol/water partition coefficient) of the ditopic specie is -0.3 and of the tritopic specie is 3.5. The TPSA (topological polar surface area) of the ditopic specie is 52.0 and of the tritopic specie is 90.6. ,1
