,Prompt,Answer
156,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
157,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
158,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
159,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
160,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
161,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
162,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
163,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
164,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
165,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
166,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
167,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
168,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
169,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
170,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
171,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
172,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
173,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
174,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
175,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
176,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
177,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
178,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
179,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
180,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
181,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
182,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
183,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
184,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
185,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
186,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
187,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
188,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
189,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
190,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
191,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
192,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
193,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
194,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
195,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
196,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
197,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
198,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
199,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
200,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
201,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
202,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
203,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
204,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
205,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
206,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",0
207,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The number of aromatic groups: 0, 4. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 7.1. The TPSA (topological polar surface area): 52.0, 51.2.",1
